j,TOLLFREE,Company,Title,First Name,Last Name,Address,City,State,Zip,Z4,Carrier Route,Phone Number,Primary SIC Code,County,Number of Employees,Sales Volume,Fax,Website Available,Primary SIC Code Description
j,855-475-3060,ALT-KIE COMPUTER CONSULTANTS,PRESIDENT,TOM,ALTENHOFEN,3001 METRO DR STE 100,MINNEAPOLIS,MN,55425,1662,C004,6519991000,737103,HENNEPIN,5 to 9,$500000 to $1 million,,,Computers-System Designers & Consultants
j,855-475-3060,AGA CONSULTING,OWNER,BILL,GMITERKO,8011 34TH AVE S STE 226,MINNEAPOLIS,MN,55425,1998,C005,9528547474,874899,HENNEPIN,5 to 9,$500000 to $1 million,9528547455,AGACONSULTINGINC.COM,Consultants-Business Nec
j,855-475-3060,HEIMERI & LAMMERS LAW FIRM,PARTNER,MIKE,LAMMERS,901 N 3RD ST STE 110,MINNEAPOLIS,MN,55401,1003,C007,6122942190,811103,HENNEPIN,5 to 9,$500000 to $1 million,,HLLAWFIRM.COM,Attorneys
j,855-475-3060,ST ANTHONY MAIN CINEMAS,,,,115 MAIN ST NE,MINNEAPOLIS,MN,55413,,C006,6123314723,783201,HENNEPIN,5 to 9,$500000 to $1 million,,STANTHONYMAINTHEATRE.COM,Theatres-Movie
j,855-475-3060,WAMO HOME CARE INC,OWNER,MOHAMED,ALI,2025 NICOLLET AVE STE 201,MINNEAPOLIS,MN,55404,2546,C011,6128716443,808201,HENNEPIN,10 to 19,$1 to 2.5 million,6128712286,,Home Health Service
j,855-475-3060,HUNNY DIGITAL,,,,607 WASHINGTON AVE N UNIT 208,MINNEAPOLIS,MN,55401,2464,C007,6123674493,737405,HENNEPIN,5 to 9,$500000 to $1 million,,HUNNYDIGITAL.COM,Scanning Service
j,855-475-3060,CAPERNAUM PEDIATRIC THERAPY,PARTNER,BONNA,OLSON,7250 FRANCE AVE S STE 305,MINNEAPOLIS,MN,55435,4313,C019,9522852840,804918,HENNEPIN,10 to 19,$500000 to $1 million,9522852830,CAPERNAUMPEDS.COM,Physical Therapists
j,855-475-3060,R P VOGEL & CO,OWNER,RICK,VOGEL,3940 MINNEHAHA AVE,MINNEAPOLIS,MN,55406,3232,C020,6127296653,152105,HENNEPIN,10 to 19,$5 to 10 million,6127295118,RPVOGEL.COM,Home Improvements
j,855-475-3060,ACCESS HOME FINANCE,OWNER,KURT,LARSON,1120 E 80TH ST STE 201,MINNEAPOLIS,MN,55420,1463,C021,9522520272,616201,HENNEPIN,10 to 19,$2.5 to 5 million,9522531505,,Real Estate Loans
j,855-475-3060,ROLM CO,,,,650 3RD AVE S,MINNEAPOLIS,MN,55402,4300,C004,6123972107,599904,HENNEPIN,5 to 9,$1 to 2.5 million,,,Telephone Equipment & Supplies
j,855-475-3060,DAVITA INC MINNEAPOLIS NE,ADMINISTRATOR,VICTOR,SORO,1049 10TH AVE SE,MINNEAPOLIS,MN,55414,1312,C011,6123316088,809203,HENNEPIN,10 to 19,$1 to 2.5 million,,,Dialysis
j,855-475-3060,CAFE RACER LLC,OWNER,LUIS,PATINO,2929 E 25TH ST,MINNEAPOLIS,MN,55406,1325,C033,6122081695,581208,HENNEPIN,10 to 19,Less than $500000,,,Restaurants
j,855-475-3060,ACCREDITED SCHOOL-NURSE,,,,7600 BASS LAKE RD,MINNEAPOLIS,MN,55428,3860,C015,7637460412,824901,HENNEPIN,5 to 9,Unknown,,,Nurses Schools
j,855-475-3060,WILLMAN TRUCKING,OWNER,LEROY,WILLMAN,62 26TH AVE N,MINNEAPOLIS,MN,55411,2280,C019,6125224459,495302,HENNEPIN,10 to 19,$2.5 to 5 million,,,Garbage Collection
j,855-475-3060,EVENT SALES INC,EXECUTIVE DIRECTOR,DOUG,SHENDEL,2111 BROADWAY ST NE,MINNEAPOLIS,MN,55413,1716,C003,6126238879,738958,HENNEPIN,10 to 19,$1 to 2.5 million,6126238398,EVENTSALE.COM,Liquidators
j,855-475-3060,CHEAP SKATE,MANAGER,EDWARD,GOLEBLOWSKI,3075 COON RAPIDS BLVD NW,MINNEAPOLIS,MN,55433,3488,C049,7634278980,799901,ANOKA,10 to 19,$500000 to $1 million,,WWW.CHEAPSKATECR.COM,Skating Rinks
j,855-475-3060,MAST CONSULTING,,,,333 WASHINGTON AVE N,MINNEAPOLIS,MN,55401,1377,C003,6123492720,874201,HENNEPIN,5 to 9,$1 to 2.5 million,,MASTFORENSICSCONSULTING.COM,Business Management Consultants
j,855-475-3060,EDINA ALARM INC,OWNER,JON,BARNETT,6401 WAYZATA BLVD,MINNEAPOLIS,MN,55426,1709,C019,9529425276,366902,HENNEPIN,5 to 9,$1 to 2.5 million,9529425808,EDINALARM.COM,Security Control Equip & Systems-Mfrs
j,855-475-3060,FOOT & ANKLE PHYSICIANS,MANAGER,ROY,MOELLER,7373 FRANCE AVE S STE 506,MINNEAPOLIS,MN,55435,4551,C019,9528325240,804301,HENNEPIN,5 to 9,$500000 to $1 million,9528320195,,Podiatrists
j,855-475-3060,BAGELMAN'S NY BAKERY & DELI,,,,825 HENNEPIN AVE,MINNEAPOLIS,MN,55402,1802,C014,6123054880,581212,HENNEPIN,5 to 9,Less than $500000,,,Caterers
j,855-475-3060,EQUIMAX REAL ESTATE,,,,1200 MENDELSSOHN AVE N,MINNEAPOLIS,MN,55427,4357,C015,7637467490,653108,HENNEPIN,5 to 9,$1 to 2.5 million,,,Real Estate Management
j,855-475-3060,BROADCAST & DESIGN GROUP,OWNER,JOHN,EMPSON,4455 W 77TH ST,MINNEAPOLIS,MN,55435,5113,C021,9527676733,731101,HENNEPIN,5 to 9,$1 to 2.5 million,,,Advertising-Agencies & Counselors
j,855-475-3060,MERITAS INC,CHIEF EXECUTIVE OFFICER,TANNA,MOORE,800 HENNEPIN AVE STE 600,MINNEAPOLIS,MN,55403,1859,C007,6123398680,861102,HENNEPIN,10 to 19,Unknown,6123375783,,Associations
j,855-475-3060,SIPE'S AUTO SALES,,,,4200 W BROADWAY AVE,MINNEAPOLIS,MN,55422,1250,C024,7635378465,551102,HENNEPIN,5 to 9,$2.5 to 5 million,,,Automobile Dealers-New Cars
j,855-475-3060,ST THOMAS APOSTLE CHURCH,RELIGIOUS LEADER,MICHAEL,REDING,2914 W 44TH ST,MINNEAPOLIS,MN,55410,1591,C021,6129220041,866107,HENNEPIN,10 to 19,Unknown,6129221921,STA-MPLS.ORG,Churches
j,855-475-3060,STEINHAUSER CREATIVE GROUP,OWNER,MARK,STEINHAUSER,4181 W BROADWAY AVE,MINNEAPOLIS,MN,55422,1823,C024,7635040100,731101,HENNEPIN,10 to 19,$1 to 2.5 million,,,Advertising-Agencies & Counselors
j,855-475-3060,DEVANY CONSTRUCTION,OWNER,ROBERT,DEVANY,3827 PERRY AVE N,MINNEAPOLIS,MN,55422,2009,C015,7635373070,152144,HENNEPIN,5 to 9,$2.5 to 5 million,,,Construction Companies
j,855-475-3060,ART EFFECTS INC,OWNER,MONTE,HANSON,3715 50TH AVE N,MINNEAPOLIS,MN,55429,3912,C001,7635049773,249903,HENNEPIN,10 to 19,$1 to 2.5 million,7635049918,ARTEFFECTSINC.COM,Picture Frames-Manufacturers
j,855-475-3060,KELLY'S RESTAURANT,OWNER,CALVIN,SCHRUNK,8432 NOBLE AVE N,MINNEAPOLIS,MN,55443,2429,C057,7634246110,581208,HENNEPIN,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,APACHE VILLAGE APARTMENTS,MANAGER,NANCY,HAMMERSAD,3839 HART BLVD,MINNEAPOLIS,MN,55421,4162,C012,7637882626,651303,ANOKA,5 to 9,$1 to 2.5 million,,,Apartments
j,855-475-3060,ALTA MAR LASER & CONTROL,PRESIDENT,DAN,MARTIN,223 OSBORNE RD NE,MINNEAPOLIS,MN,55432,3168,C028,7635867906,506383,ANOKA,10 to 19,$10 to 20 million,,,Lasers-Equipment & Service (Whls)
j,855-475-3060,SEMPER HOLDINGS,OWNER,HOWARD,BERGERUD,600 FOSHAY TOWER,MINNEAPOLIS,MN,55402,,,6123321500,655202,HENNEPIN,5 to 9,$2.5 to 5 million,6123322428,SEMPERDEV.COM,Real Estate Developers
j,855-475-3060,L & K AUTO RECYCLING,,,,3550 N 4TH ST,MINNEAPOLIS,MN,55412,2620,C003,7639570313,509312,HENNEPIN,10 to 19,$20 to 50 million,,,Recycling Centers (Whls)
j,855-475-3060,LODGE OF ROBINSDALE,OWNER,GOHN,MONSON,4080 W BROADWAY AVE,MINNEAPOLIS,MN,55422,5604,C019,7639513946,581208,HENNEPIN,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,FANTASY GIFTS,MANAGER,COLLEEN,BERTINO,4555 W 77TH ST,MINNEAPOLIS,MN,55435,3015,C021,9529207740,594712,HENNEPIN,10 to 19,$1 to 2.5 million,,FANTASYGIFTS.COM,Gift Shops
j,855-475-3060,RED NAILS & SPA,OWNER,TOM,NEYUN,716 W 66TH ST,MINNEAPOLIS,MN,55423,2203,C032,6124368889,723102,HENNEPIN,5 to 9,Less than $500000,,,Manicuring
j,855-475-3060,BAJA SOL,MANAGER,MIKE,PHILLIP,40 S 7TH ST STE 243,MINNEAPOLIS,MN,55402,1644,C012,6123322505,581208,HENNEPIN,10 to 19,$500000 to $1 million,,BAJASOL.COM,Restaurants
j,855-475-3060,DJR ARCHITECTURE,,,,333 WASHINGTON AVE N STE 210,MINNEAPOLIS,MN,55401,1353,C003,6126762700,871202,HENNEPIN,5 to 9,$1 to 2.5 million,6126762796,,Architects
j,855-475-3060,MINNEAPOLIS HOME/CAPD,ADMINISTRATOR,CHERYL,CORCORAN,825 S 8TH ST STE 1202,MINNEAPOLIS,MN,55404,1223,C021,6128527201,801101,HENNEPIN,10 to 19,$1 to 2.5 million,,DAVITA.COM,Physicians & Surgeons
j,855-475-3060,WEST BLOOMINGTON HAIR DESIGN,OWNER,TINA,MENDOZA,5208 W 84TH ST,MINNEAPOLIS,MN,55437,1308,C001,9528301263,723106,HENNEPIN,5 to 9,Less than $500000,,,Beauty Salons
j,855-475-3060,HATZUNG INSURANCE,OWNER,DAVID,HATZUNG,4021 VERNON AVE S STE 100,MINNEAPOLIS,MN,55416,5431,C034,9529274600,641112,HENNEPIN,5 to 9,$1 to 2.5 million,9529278648,,Insurance
j,855-475-3060,FIRST CHOICE CHILD CARE CTR,,,,9 W 14TH ST,MINNEAPOLIS,MN,55403,2478,C009,6123674905,835101,HENNEPIN,10 to 19,Less than $500000,,,Child Care Service
j,855-475-3060,PIEDMONT OFFICE REALTY TRUST,SENIOR VICE PRESIDENT,KEVIN,FOSSUM,800 NICOLLET MALL STE 2830,MINNEAPOLIS,MN,55402,7017,C014,6128525500,679801,HENNEPIN,10 to 19,$2.5 to 5 million,6123438858,PIEDMONTREIT.COM,Real Estate Investment Trusts
j,855-475-3060,MIMI DESIGN LLC,OTHER,AMY,STEIL,1618 CENTRAL AVE NE STE 4,MINNEAPOLIS,MN,55413,1557,C013,6122451102,738918,HENNEPIN,5 to 9,$500000 to $1 million,,,Barricades
j,855-475-3060,COON RAPIDS BAPTIST CHURCH,RELIGIOUS LEADER,WILL,PETERSON,11164 HANSON BLVD NW,MINNEAPOLIS,MN,55433,3797,C023,7637553549,866107,ANOKA,5 to 9,Unknown,7637551278,,Churches
j,855-475-3060,GORDY'S MAINTENANCE,,,,2726 BRYANT AVE N,MINNEAPOLIS,MN,55411,1435,C003,6122249141,154227,HENNEPIN,5 to 9,$2.5 to 5 million,,,Maintenance Contractors
j,855-475-3060,MIDWEST PODIATRY,OWNER,BRYAN,MOHR,11901 CENTRAL AVE NE,MINNEAPOLIS,MN,55434,3911,C024,6127980170,804301,ANOKA,10 to 19,$1 to 2.5 million,6128693473,,Podiatrists
j,855-475-3060,BOOK HOUSE,OWNER,KRISTEN,EIDE-TOLLEFSON,1316 4TH ST SE STE 2,MINNEAPOLIS,MN,55414,2082,C021,6123311430,593201,HENNEPIN,5 to 9,$500000 to $1 million,,BOOKHOUSEINDINKYTOWN.COM,Book Dealers-Used & Rare
j,855-475-3060,KRONICK INDUSTRIES INC,OWNER,BRUCE,KRONICK,3101 E HENNEPIN AVE,MINNEAPOLIS,MN,55413,2981,C008,6123318080,275902,HENNEPIN,10 to 19,$1 to 2.5 million,6123318083,KRONICKIND.COM,Screen Printing (Mfrs)
j,855-475-3060,NOW CARE DENTAL,EXECUTIVE DIRECTOR,JOANNE,CHABOT,800 WASHINGTON AVE N STE 670,MINNEAPOLIS,MN,55401,1111,C007,6516866800,829929,HENNEPIN,5 to 9,Unknown,6122791300,RRR.NET,Educational Service-Business
j,855-475-3060,LSV METALS INC,PRESIDENT,JIM,SCHEWE,8424 SUNSET RD NE,MINNEAPOLIS,MN,55432,1317,C026,7635601100,505113,ANOKA,5 to 9,$20 to 50 million,7635601140,,Metal Specialties (Whls)
j,855-475-3060,CUSTOM MEDICAL SOLUTIONS,MANAGER,KRISTIN,VAAGENES,7100 NORTHLAND CIR N STE 410,MINNEAPOLIS,MN,55428,1500,C032,7635350118,735206,HENNEPIN,5 to 9,$1 to 2.5 million,,CUSTOMMEDICALSOLUTIONS.COM,Medical Equipment-Rentals
j,855-475-3060,NORTH STAR GLASS,OWNER,TIM,CASEY,4135 COON RAPIDS BLVD NW,MINNEAPOLIS,MN,55433,2584,C028,7634217072,521117,ANOKA,5 to 9,$1 to 2.5 million,7634210308,NORTHSTARGLASS.NET,Shower Doors & Enclosures
j,855-475-3060,LESBIAN & GAY COMMUNITY CTR,,,,820 HAMILTON ST,CHARLOTTE,NC,28206,2924,C002,7043330144,832218,MECKLENBURG,5 to 9,Unknown,,,Social Service & Welfare Organizations
j,855-475-3060,AKAHANA ASIAN BISTRO BAR & SSH,MANAGER,DUNG,CU,1308 THE PLAZA APT E,CHARLOTTE,NC,28205,3679,C001,7048179365,581208,MECKLENBURG,5 to 9,Less than $500000,,AKAHANAASIANBISTRO.COM,Restaurants
j,855-475-3060,EXPRESS INSULATION,,,,142 N STONEWALL ST,CHARLOTTE,NC,28208,,,7048906559,174205,MECKLENBURG,5 to 9,$500000 to $1 million,,,Insulation Contractors-Cold & Heat
j,855-475-3060,ARTHRITIS SERVICES,MANAGER,CINDY,BERRIER,500 E MOREHEAD ST STE 320,CHARLOTTE,NC,28202,2606,C008,7043314878,839998,MECKLENBURG,5 to 9,Unknown,,ARTHRITISSERVICES.ORG,Non-Profit Organizations
j,855-475-3060,GRID IRON,,,,13105 S TRYON ST,CHARLOTTE,NC,28278,7619,R094,7045881130,581208,MECKLENBURG,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,LEE CONSTRUCTION,,,,804 CLANTON RD STE B,CHARLOTTE,NC,28217,1355,C008,7045226699,152144,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Construction Companies
j,855-475-3060,BARNHARDT BLEACHED COTTON,,,,1100 HAWTHORNE LN,CHARLOTTE,NC,28205,2918,C039,7043760380,221103,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Cotton Goods-Manufacturers
j,855-475-3060,CAFE FIESTA,,,,1520 SOUTH BLVD,CHARLOTTE,NC,28203,4786,C003,7043722868,581208,MECKLENBURG,10 to 19,Less than $500000,,CAFEFIESTAONLINE.COM,Restaurants
j,855-475-3060,PRECISION MACHINE COMPONENTS,PRESIDENT,BRIAN,HOLDER,1907 SCOTT FUTRELL DR,CHARLOTTE,NC,28208,2704,C001,7043959833,359903,MECKLENBURG,5 to 9,$1 to 2.5 million,7043959832,PRECISION-MACHINE.NET,Machine Shops (Mfrs)
j,855-475-3060,MC ALPINE CO,OWNER,LINDSEY,MC ALPINE,1329 E MOREHEAD ST STE 200,CHARLOTTE,NC,28204,2948,C001,7043622400,655202,MECKLENBURG,5 to 9,$1 to 2.5 million,7043622422,,Real Estate Developers
j,855-475-3060,CULTURAL GLOBAL MEDIA,,,,310 N KINGS DR,CHARLOTTE,NC,28204,2239,C004,7043339245,731101,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Advertising-Agencies & Counselors
j,855-475-3060,S Y SHOP INC,OWNER,SAM,YUE,4475 MORRIS PARK DR STE G,CHARLOTTE,NC,28227,8285,R018,7045457710,354301,MECKLENBURG,5 to 9,$500000 to $1 million,,SYSHOPINC.COM,Model Makers (Mfrs)
j,855-475-3060,BEIJING BUFFET,,,,3209 EASTWAY DR STE 7,CHARLOTTE,NC,28205,5793,C022,7045352588,581208,MECKLENBURG,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,PAPER HANDLING SOLUTIONS,,,,9731 SOUTHERN PINE BLVD,CHARLOTTE,NC,28273,5543,C057,7045279593,504415,MECKLENBURG,5 to 9,$10 to 20 million,,PAPERHANDLINGSOLUTIONS.COM,Mailing Machines & Equipment (Whls)
j,855-475-3060,TODD ORGANIZATION,MANAGER,RICHARD,DEVITA,6235 MORRISON BLVD,CHARLOTTE,NC,28211,3508,C034,9808195076,637103,MECKLENBURG,5 to 9,$1 to 2.5 million,7044424403,TODDORG.COM,Employee Benefit & Compensation Plans
j,855-475-3060,CHARLOTTE COMPUTER SOLUTIONS,,,,11520 DESTIN LN,CHARLOTTE,NC,28277,1208,R148,7046216449,737101,MECKLENBURG,5 to 9,$500000 to $1 million,,,Computer Services
j,855-475-3060,LIGHT FACTORY,EXECUTIVE DIRECTOR,MARCIE,KELSO,1817 CENTRAL AVE,CHARLOTTE,NC,28205,5109,C001,7043339755,841201,MECKLENBURG,5 to 9,Unknown,7043335910,LIGHTFACTORY.ORG,Museums
j,855-475-3060,L J SOLUTIONS LLC,,,,3352 COMMONWEALTH AVE,CHARLOTTE,NC,28205,6227,C012,7043340606,573407,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Computer & Equipment Dealers
j,855-475-3060,MID CAROLINA DENTAL CTR PLLC,OWNER,MINDY,GOINS,9336 BLAKENEY CENTRE DR STE 100A,CHARLOTTE,NC,28277,6667,R191,7047598210,802101,MECKLENBURG,10 to 19,$1 to 2.5 million,,MIDCAROLINADENTALCENTER.COM,Dentists
j,855-475-3060,GENTLE CARE CLEANERS,,,,16709 ORCHARD STONE RUN STE 340,CHARLOTTE,NC,28277,4162,R186,7045425466,721201,MECKLENBURG,5 to 9,Less than $500000,,,Cleaners
j,855-475-3060,CINDERELLA CLEANERS & LAUNDRY,OWNER,YOUNG,SUH,4701 CENTRAL AVE,CHARLOTTE,NC,28205,5803,C027,7045365827,721201,MECKLENBURG,5 to 9,Less than $500000,,CINDERELLACLEANERS.COM,Cleaners
j,855-475-3060,BLUE SKY TECHNOLOGIES,OWNER,KATHY,DIXON,1115 E MOREHEAD ST STE 204,CHARLOTTE,NC,28204,2857,C001,7043328245,737904,MECKLENBURG,5 to 9,$1 to 2.5 million,7043328011,BSTZONE.COM,Computers-Networking
j,855-475-3060,MISTER CAR WASH,,,,5740 ALBEMARLE RD,CHARLOTTE,NC,28212,1633,C040,7045365090,754201,MECKLENBURG,5 to 9,Less than $500000,,,Car Washing & Polishing
j,855-475-3060,SELF-HELP CREDIT UNION,SITE MANAGER,DALE,HARROLD,926 ELIZABETH AVE STE 302,CHARLOTTE,NC,28204,2235,C006,7044095900,606101,MECKLENBURG,10 to 19,$2.5 to 5 million,7044095925,,Credit Unions
j,855-475-3060,WALBRIDGE SOUTHERN,MANAGER,JIM,MYERS,8514 MCALPINE PARK DR STE 130,CHARLOTTE,NC,28211,6283,C007,7043624141,152103,MECKLENBURG,5 to 9,$2.5 to 5 million,,,General Contractors
j,855-475-3060,THERAPY HAIR SALON & SPA,MANAGER,JEN,RIDENOUR,304 E WORTHINGTON AVE,CHARLOTTE,NC,28203,4712,C008,9804063363,723119,MECKLENBURG,10 to 19,$500000 to $1 million,,THERAPYHAIRSALONANDSPA.COM,Spas-Beauty & Day
j,855-475-3060,EXCLUSIVELY YOUR'S HAIR DESIGN,OWNER,LINSTEN,WILLIAMS,1603 WEST BLVD,CHARLOTTE,NC,28208,6907,C012,7043761328,723106,MECKLENBURG,5 to 9,Less than $500000,,,Beauty Salons
j,855-475-3060,BIG PICTURE AUDIO VIDEO INC,OWNER,RYAN,MEACHAM,10822 PROVIDENCE RD STE 200,CHARLOTTE,NC,28277,2601,R155,7048472440,573121,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Home Theatre Systems
j,855-475-3060,CHAMBERS GROUP,PRESIDENT,JAY,CHAMBERS,17214 LANCASTER HWY STE 301,CHARLOTTE,NC,28277,2093,R178,7047528350,653118,MECKLENBURG,5 to 9,$1 to 2.5 million,7047528349,CHAMBERS-GROUP.COM,Real Estate
j,855-475-3060,CHARLOTTE TRAUMA SVC,,,,3535 RANDOLPH RD,CHARLOTTE,NC,28211,1086,C021,7049982162,801104,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Clinics
j,855-475-3060,RAMEY MILLETT INC,,,,505 FENTON PL,CHARLOTTE,NC,28207,1919,C064,7049980103,872101,MECKLENBURG,5 to 9,Less than $500000,,,Accountants
j,855-475-3060,THERMAL CONDITIONING INC,OWNER,CHUCK,MOBLEY,10515 GARRISON RD,CHARLOTTE,NC,28278,9254,R004,7043643990,171117,MECKLENBURG,10 to 19,$2.5 to 5 million,7045252184,THERMALCONDITIONING.COM,Air Conditioning Contractors & Systems
j,855-475-3060,ALFRED WILLIAMS CO,MANAGER,ALFRED,WILLIAMS,1949 FREEDOM DR,CHARLOTTE,NC,28208,5250,C002,7043330704,571217,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Furniture-Designers & Custom Builders
j,855-475-3060,TRIPLE C BREWING CO,OWNER,CHRIS,MURPHY,2900 GRIFFITH ST,CHARLOTTE,NC,28203,5430,C001,7043723212,208201,MECKLENBURG,10 to 19,$10 to 20 million,,TRIPLECBREWING.COM,Brewers (Mfrs)
j,855-475-3060,WAVO,MANAGER,TOM,GENTRY,5732 N TRYON ST,CHARLOTTE,NC,28213,6802,C048,7045964900,483201,MECKLENBURG,5 to 9,$1 to 2.5 million,7045966939,1150WAVO.COM,Radio Stations & Broadcasting Companies
j,855-475-3060,AMERICAN RIPENER CO,MANAGER,KAREN,CHRISTENBERRY,803 PRESSLEY RD STE 106,CHARLOTTE,NC,28217,971,C055,7045278813,355909,MECKLENBURG,5 to 9,$1 to 2.5 million,7045276705,RIPENING.COM,Special Industry Machinery Nec (Mfrs)
j,855-475-3060,SAGE NET,,,,3701 ARCO CORPORATE DR,CHARLOTTE,NC,28273,402,R127,7045889709,737304,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Data Communications Systems-Networks
j,855-475-3060,EDWARDS USED CARS,,,,6709 BRUSHWOOD DR,CHARLOTTE,NC,28262,3103,C019,9802265530,551102,MECKLENBURG,5 to 9,$2.5 to 5 million,,,Automobile Dealers-New Cars
j,855-475-3060,MINT HILL URGENT CARE,MANAGER,TERRY,PERONG,10545 BLAIR RD STE 1200,CHARLOTTE,NC,28227,2806,R001,7048639600,801105,MECKLENBURG,10 to 19,$2.5 to 5 million,,,Physicians & Surgeons-Emergency Service
j,855-475-3060,DIXIE ELECTRIC CONTROLS INC,OWNER,DAN,MC CLURE,2700 WESTPORT RD,CHARLOTTE,NC,28208,3648,C001,7043926040,506330,MECKLENBURG,5 to 9,$5 to 10 million,,,Electric Equipment & Supplies-Wholesale
j,855-475-3060,CMC PEDIATRICS,,,,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,5812,C007,7043553156,801101,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,JTA TALENT AGENCY INC,OWNER,JAN,O'NEILL,820 EAST BLVD,CHARLOTTE,NC,28203,5116,C008,7043775987,792206,MECKLENBURG,5 to 9,$500000 to $1 million,7043775854,JTA-TALENT.COM,Talent Agencies & Casting Services
j,855-475-3060,TRADITION AT MALLARD CREEK,MANAGER,MIKE,ADKINS,2525 CRESCENT VIEW DR,CHARLOTTE,NC,28269,1432,R157,7045998444,651303,MECKLENBURG,10 to 19,$2.5 to 5 million,,THETRADITIONAPTS.COM,Apartments
j,855-475-3060,EVERGREEN CONSTRUCTION SLTNS,,,,8511 DAVIS LAKE PKWY,CHARLOTTE,NC,28269,536,R129,7046093561,176109,MECKLENBURG,5 to 9,$500000 to $1 million,,,Roofing Contractors
j,855-475-3060,YORK WILLIAMS & LEWIS,ADMINISTRATOR,LINDA,MARTIN,1915 REXFORD RD STE 200,CHARLOTTE,NC,28211,4247,C034,7043754480,811103,MECKLENBURG,10 to 19,$1 to 2.5 million,,YORKWILLIAMSLAW.COM,Attorneys
j,855-475-3060,TRYON AUTO MALL,MANAGER,BARRY,SHARAFI,3217 N TRYON ST,CHARLOTTE,NC,28206,2723,C010,7043349377,551103,MECKLENBURG,5 to 9,$5 to 10 million,,TRYON-AUTO.COM,Automobile Dealers-Used Cars
j,855-475-3060,PEPINO'S RESTAURANT & BAR,,,,2625 LITTLE ROCK RD,CHARLOTTE,NC,28214,2721,C057,7049104828,581208,MECKLENBURG,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,COMPREHENSIVE COUNSELING SVC,,,,212 E TREMONT AVE STE C,CHARLOTTE,NC,28203,5363,C005,7043421812,804922,MECKLENBURG,5 to 9,Less than $500000,7043421884,,Psychologists
j,855-475-3060,CENTRAL CHURCH JAIL & PRISON,,,,5143 SARDIS RD,CHARLOTTE,NC,28270,5291,C009,7043662922,866110,MECKLENBURG,5 to 9,Unknown,,,Religious Organizations
j,855-475-3060,KUNG PAO WAK,,,,5428 NEW FASHION WAY # 610,CHARLOTTE,NC,28278,5210,R004,7045873333,581208,MECKLENBURG,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,DR COOPER ORTHO,,,,9320 CENTER LAKE DR # 100,CHARLOTTE,NC,28216,767,C018,7045094999,802101,MECKLENBURG,5 to 9,$500000 to $1 million,,WWW.DRCOOPERORTHO.COM,Dentists
j,855-475-3060,ATLANTIC COMMUNICATIONS,OWNER,WAYNE,PRAY,4324 BARRINGER DR STE 112,CHARLOTTE,NC,28217,1500,C055,7046765880,366102,MECKLENBURG,10 to 19,$2.5 to 5 million,,GOACP.COM,Telephone Equipment & Systems-Mfrs
j,855-475-3060,ZAPATAS CATERING UNIVERSITY,,,,8927 J M KEYNES DR,CHARLOTTE,NC,28262,8433,C021,7045031979,581212,MECKLENBURG,5 to 9,Less than $500000,,,Caterers
j,855-475-3060,LAURA PRODUCE INC,,,,586 GRIFFITH RD,CHARLOTTE,NC,28217,3547,C021,7045274046,514801,MECKLENBURG,5 to 9,$10 to 20 million,,,Fruits & Vegetables-Wholesale
j,855-475-3060,PINEVILLE PEDIATRICS,,,,10700 KETTERING DR # D,CHARLOTTE,NC,28226,3771,R056,7045403036,801101,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,Z-MAR TECHNOLOGY,PRESIDENT,MICHAEL,BRISSON,8541 CROWN CRESCENT CT,CHARLOTTE,NC,28227,7733,C066,7048418845,521135,MECKLENBURG,10 to 19,$2.5 to 5 million,7048418847,Z-MAR.COM,Electric Equipment & Supplies-Retail
j,855-475-3060,SHELLY CO,OWNER,PHILIPPE,MACHUEL,10700 SIKES PL STE 315,CHARLOTTE,NC,28277,8168,R155,7042460700,801101,MECKLENBURG,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,ASSET PROTECTION ASSOC INC,OWNER,D,WILSON,PO BOX 11567,CHARLOTTE,NC,28220,1567,B004,7045231510,738110,MECKLENBURG,10 to 19,$500000 to $1 million,,ASSET-PROTECTIONASSOCIATES.COM,Detectives-Private
j,855-475-3060,D C PAINT WORKS INC,OWNER,DAVID,CHEWNING,7335 ORR RD,CHARLOTTE,NC,28213,6540,C048,7045971166,347904,MECKLENBURG,5 to 9,$1 to 2.5 million,7045967233,DCPAINTWORKS.COM,Coatings-Protective-Manufacturers
